LocationType,Location,Race,TimeFrame,DataFormat,Data
State,Connecticut,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,899
State,Connecticut,Non-Hispanic Two or More Race Groups,2010,Number,26440
State,Connecticut,Non-Hispanic White alone,2010,Number,2056612
State,Connecticut,Total Ages 18 and Over,2010,Number,2764774
State,Delaware,Hispanic or Latino,2010,Number,46479
State,Delaware,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,2293
State,Delaware,Non-Hispanic Asian alone,2010,Number,22186
State,Delaware,Non-Hispanic Black alone,2010,Number,136140
State,Delaware,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,193
State,Delaware,Non-Hispanic Two or More Race Groups,2010,Number,7874
State,Delaware,Non-Hispanic White alone,2010,Number,478952
State,Delaware,Total Ages 18 and Over,2010,Number,694117
City,District of Columbia,Hispanic or Latino,2010,Number,43455
City,District of Columbia,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,1165
City,District of Columbia,Non-Hispanic Asian alone,2010,Number,19633
City,District of Columbia,Non-Hispanic Black alone,2010,Number,236771
City,District of Columbia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,204
City,District of Columbia,Non-Hispanic Two or More Race Groups,2010,Number,8828
City,District of Columbia,Non-Hispanic White alone,2010,Number,193960
City,District of Columbia,Total Ages 18 and Over,2010,Number,504016
State,Georgia,Hispanic or Latino,2010,Number,540146
State,Georgia,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,16650
State,Georgia,Non-Hispanic Asian alone,2010,Number,240421
State,Georgia,Non-Hispanic Black alone,2010,Number,2091599
State,Georgia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,3913
State,Georgia,Non-Hispanic Two or More Race Groups,2010,Number,71003
State,Georgia,Non-Hispanic White alone,2010,Number,4258679
State,Georgia,Total Ages 18 and Over,2010,Number,7222411
State,Florida,Hispanic or Latino,2010,Number,3143621
State,Florida,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,37822
State,Florida,Non-Hispanic Asian alone,2010,Number,360655
State,Florida,Non-Hispanic Black alone,2010,Number,2061439
State,Florida,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,8574
State,Florida,Non-Hispanic Two or More Race Groups,2010,Number,143031
State,Florida,Non-Hispanic White alone,2010,Number,9093316
State,Florida,Total Ages 18 and Over,2010,Number,14848458
State,Hawaii,Hispanic or Latino,2010,Number,76339
State,Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,2374
State,Hawaii,Non-Hispanic Asian alone,2010,Number,437532
State,Hawaii,Non-Hispanic Black alone,2010,Number,15979
State,Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,91901
State,Hawaii,Non-Hispanic Two or More Race Groups,2010,Number,165173
State,Hawaii,Non-Hispanic White alone,2010,Number,270828
State,Hawaii,Total Ages 18 and Over,2010,Number,1060126
State,Idaho,Hispanic or Latino,2010,Number,103504
State,Idaho,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,12664
State,Idaho,Non-Hispanic Asian alone,2010,Number,14369
State,Idaho,Non-Hispanic Black alone,2010,Number,5710
State,Idaho,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,1552
State,Idaho,Non-Hispanic Two or More Race Groups,2010,Number,13848
State,Idaho,Non-Hispanic White alone,2010,Number,989922
State,Idaho,Total Ages 18 and Over,2010,Number,1141569
State,Indiana,Hispanic or Latino,2010,Number,236537
State,Indiana,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,11071
State,Indiana,Non-Hispanic Asian alone,2010,Number,78792
State,Indiana,Non-Hispanic Black alone,2010,Number,409652
State,Indiana,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,1458
State,Indiana,Non-Hispanic Two or More Race Groups,2010,Number,41783
State,Indiana,Non-Hispanic White alone,2010,Number,4105070
State,Indiana,Total Ages 18 and Over,2010,Number,4884363
State,Illinois,Hispanic or Latino,2010,Number,1310059
State,Illinois,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,14657
State,Illinois,Non-Hispanic Asian alone,2010,Number,461141
State,Illinois,Non-Hispanic Black alone,2010,Number,1323970
State,Illinois,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,2518
State,Illinois,Non-Hispanic Two or More Race Groups,2010,Number,82099
State,Illinois,Non-Hispanic White alone,2010,Number,6522819
State,Illinois,Total Ages 18 and Over,2010,Number,9717263
State,Kansas,Hispanic or Latino,2010,Number,179223
State,Kansas,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,17135
State,Kansas,Non-Hispanic Asian alone,2010,Number,50935
State,Kansas,Non-Hispanic Black alone,2010,Number,117050
State,Kansas,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,1425
State,Kansas,Non-Hispanic Two or More Race Groups,2010,Number,29089
State,Kansas,Non-Hispanic White alone,2010,Number,1735882
State,Kansas,Total Ages 18 and Over,2010,Number,2130739
State,Iowa,Hispanic or Latino,2010,Number,89375
State,Iowa,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,6121
State,Iowa,Non-Hispanic Asian alone,2010,Number,40337
State,Iowa,Non-Hispanic Black alone,2010,Number,58016
State,Iowa,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,1230
State,Iowa,Non-Hispanic Two or More Race Groups,2010,Number,16247
State,Iowa,Non-Hispanic White alone,2010,Number,2111242
State,Iowa,Total Ages 18 and Over,2010,Number,2322568
State,Kentucky,Hispanic or Latino,2010,Number,83543
State,Kentucky,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,7081
State,Kentucky,Non-Hispanic Asian alone,2010,Number,36318
State,Kentucky,Non-Hispanic Black alone,2010,Number,243322
State,Kentucky,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,1479
State,Kentucky,Non-Hispanic Two or More Race Groups,2010,Number,27753
State,Kentucky,Non-Hispanic White alone,2010,Number,2925416
State,Kentucky,Total Ages 18 and Over,2010,Number,3324912
State,Louisiana,Hispanic or Latino,2010,Number,139058
State,Louisiana,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,20283
State,Louisiana,Non-Hispanic Asian alone,2010,Number,54684
State,Louisiana,Non-Hispanic Black alone,2010,Number,1027673
State,Louisiana,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,1186
State,Louisiana,Non-Hispanic Two or More Race Groups,2010,Number,27486
State,Louisiana,Non-Hispanic White alone,2010,Number,2156424
State,Louisiana,Total Ages 18 and Over,2010,Number,3426794
State,Maine,Hispanic or Latino,2010,Number,10604
State,Maine,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,6125
State,Maine,Non-Hispanic Asian alone,2010,Number,9934
State,Maine,Non-Hispanic Black alone,2010,Number,9282
State,Maine,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,239
State,Maine,Non-Hispanic Two or More Race Groups,2010,Number,10126
State,Maine,Non-Hispanic White alone,2010,Number,1007933
State,Maine,Total Ages 18 and Over,2010,Number,1054243
State,Maryland,Hispanic or Latino,2010,Number,325201
State,Maryland,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,10927
State,Maryland,Non-Hispanic Asian alone,2010,Number,251422
State,Maryland,Non-Hispanic Black alone,2010,Number,1250237
State,Maryland,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,2084
State,Maryland,Non-Hispanic Two or More Race Groups,2010,Number,58768
State,Maryland,Non-Hispanic White alone,2010,Number,2537484
State,Maryland,Total Ages 18 and Over,2010,Number,4436123
State,Massachusetts,Hispanic or Latino,2010,Number,422164
State,Massachusetts,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,8914
State,Massachusetts,Non-Hispanic Asian alone,2010,Number,277492
State,Massachusetts,Non-Hispanic Black alone,2010,Number,309115
State,Massachusetts,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,1931
State,Massachusetts,Non-Hispanic Two or More Race Groups,2010,Number,52068
State,Massachusetts,Non-Hispanic White alone,2010,Number,4077224
State,Massachusetts,Total Ages 18 and Over,2010,Number,5148908
State,Minnesota,Hispanic or Latino,2010,Number,149442
State,Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,38229
State,Minnesota,Non-Hispanic Asian alone,2010,Number,148958
State,Minnesota,Non-Hispanic Black alone,2010,Number,176971
State,Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,1460
State,Minnesota,Non-Hispanic Two or More Race Groups,2010,Number,42871
State,Minnesota,Non-Hispanic White alone,2010,Number,3469681
State,Minnesota,Total Ages 18 and Over,2010,Number,4027612
State,Michigan,Hispanic or Latino,2010,Number,265808
State,Michigan,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,40384
State,Michigan,Non-Hispanic Asian alone,2010,Number,178998
State,Michigan,Non-Hispanic Black alone,2010,Number,1001928
State,Michigan,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,1764
State,Michigan,Non-Hispanic Two or More Race Groups,2010,Number,88741
State,Michigan,Non-Hispanic White alone,2010,Number,5965768
State,Michigan,Total Ages 18 and Over,2010,Number,7543391
State,Mississippi,Hispanic or Latino,2010,Number,55417
State,Mississippi,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,9523
State,Mississippi,Non-Hispanic Asian alone,2010,Number,19860
State,Mississippi,Non-Hispanic Black alone,2010,Number,768044
State,Mississippi,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,752
State,Mississippi,Non-Hispanic Two or More Race Groups,2010,Number,12968
State,Mississippi,Non-Hispanic White alone,2010,Number,1350479
State,Mississippi,Total Ages 18 and Over,2010,Number,2217043
State,Missouri,Hispanic or Latino,2010,Number,132876
State,Missouri,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,18571
State,Missouri,Non-Hispanic Asian alone,2010,Number,75929
State,Missouri,Non-Hispanic Black alone,2010,Number,492214
State,Missouri,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,4021
State,Missouri,Non-Hispanic Two or More Race Groups,2010,Number,51491
State,Missouri,Non-Hispanic White alone,2010,Number,3796989
State,Missouri,Total Ages 18 and Over,2010,Number,4572091
State,Montana,Hispanic or Latino,2010,Number,17661
State,Montana,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,39134
State,Montana,Non-Hispanic Asian alone,2010,Number,4980
State,Montana,Non-Hispanic Black alone,2010,Number,2646
State,Montana,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,473
State,Montana,Non-Hispanic Two or More Race Groups,2010,Number,11793
State,Montana,Non-Hispanic White alone,2010,Number,690643
State,Montana,Total Ages 18 and Over,2010,Number,767330
State,Nebraska,Hispanic or Latino,2010,Number,99213
State,Nebraska,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,9701
State,Nebraska,Non-Hispanic Asian alone,2010,Number,23867
State,Nebraska,Non-Hispanic Black alone,2010,Number,55666
State,Nebraska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,728
State,Nebraska,Non-Hispanic Two or More Race Groups,2010,Number,11603
State,Nebraska,Non-Hispanic White alone,2010,Number,1169068
State,Nebraska,Total Ages 18 and Over,2010,Number,1369846
State,New Hampshire,Hispanic or Latino,2010,Number,23126
State,New Hampshire,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,2156
State,New Hampshire,Non-Hispanic Asian alone,2010,Number,21266
State,New Hampshire,Non-Hispanic Black alone,2010,Number,9673
State,New Hampshire,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,267
State,New Hampshire,Non-Hispanic Two or More Race Groups,2010,Number,8871
State,New Hampshire,Non-Hispanic White alone,2010,Number,965521
State,New Hampshire,Total Ages 18 and Over,2010,Number,1030880
State,Nevada,Hispanic or Latino,2010,Number,456651
State,Nevada,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,17998
State,Nevada,Non-Hispanic Asian alone,2010,Number,157090
State,Nevada,Non-Hispanic Black alone,2010,Number,154036
State,Nevada,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,11443
State,Nevada,Non-Hispanic Two or More Race Groups,2010,Number,40259
State,Nevada,Non-Hispanic White alone,2010,Number,1201651
State,Nevada,Total Ages 18 and Over,2010,Number,2039128
State,New Jersey,Hispanic or Latino,2010,Number,1101222
State,New Jersey,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,9164
State,New Jersey,Non-Hispanic Asian alone,2010,Number,559595
State,New Jersey,Non-Hispanic Black alone,2010,Number,841554
State,New Jersey,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,1932
State,New Jersey,Non-Hispanic Two or More Race Groups,2010,Number,59842
State,New Jersey,Non-Hispanic White alone,2010,Number,4164437
State,New Jersey,Total Ages 18 and Over,2010,Number,6737746
State,New Mexico,Hispanic or Latino,2010,Number,655311
State,New Mexico,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,122841
State,New Mexico,Non-Hispanic Asian alone,2010,Number,21398
State,New Mexico,Non-Hispanic Black alone,2010,Number,27928
State,New Mexico,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,1007
State,New Mexico,Non-Hispanic Two or More Race Groups,2010,Number,16117
State,New Mexico,Non-Hispanic White alone,2010,Number,701478
State,New Mexico,Total Ages 18 and Over,2010,Number,1546080
State,New York,Hispanic or Latino,2010,Number,2456032
State,New York,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,41282
State,New York,Non-Hispanic Asian alone,2010,Number,1157158
State,New York,Non-Hispanic Black alone,2010,Number,2131081
State,New York,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,5979
State,New York,Non-Hispanic Two or More Race Groups,2010,Number,160446
State,New York,Non-Hispanic White alone,2010,Number,9128157
State,New York,Total Ages 18 and Over,2010,Number,15080135
State,North Carolina,Hispanic or Latino,2010,Number,496304
State,North Carolina,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,80117
State,North Carolina,Non-Hispanic Asian alone,2010,Number,156734
State,North Carolina,Non-Hispanic Black alone,2010,Number,1493242
State,North Carolina,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,3986
State,North Carolina,Non-Hispanic Two or More Race Groups,2010,Number,70095
State,North Carolina,Non-Hispanic White alone,2010,Number,4992640
State,North Carolina,Total Ages 18 and Over,2010,Number,7293118
State,Ohio,Hispanic or Latino,2010,Number,220551
State,Ohio,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,16927
State,Ohio,Non-Hispanic Asian alone,2010,Number,148827
State,Ohio,Non-Hispanic Black alone,2010,Number,998333
State,Ohio,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,2479
State,Ohio,Non-Hispanic Two or More Race Groups,2010,Number,87950
State,Ohio,Non-Hispanic White alone,2010,Number,7341203
State,Ohio,Total Ages 18 and Over,2010,Number,8816270
State,North Dakota,Hispanic or Latino,2010,Number,8281
State,North Dakota,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,22867
State,North Dakota,Non-Hispanic Asian alone,2010,Number,5730
State,North Dakota,Non-Hispanic Black alone,2010,Number,5359
State,North Dakota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,225
State,North Dakota,Non-Hispanic Two or More Race Groups,2010,Number,4907
State,North Dakota,Non-Hispanic White alone,2010,Number,476960
State,North Dakota,Total Ages 18 and Over,2010,Number,524329
State,Oklahoma,Hispanic or Latino,2010,Number,199446
State,Oklahoma,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,209521
